774,15894
774,18625
774,297472
2838,738
2838,1078
2838,1855
2838,3948
2838,5114
895,1702
895,2310
895,4014
895,15368
3190,692
3190,1417
3190,6674
3190,13638
3190,20304
3190,24454
3190,34010
3190,430006
14638,601
14638,1131
14638,1214
14638,1334
14638,1619
14638,2098
14638,2475
14638,2903
14638,2913
14638,3530
14638,8544
14638,9785
14638,10193
14638,10271
14638,13125
14638,41555
14638,430006
50,1499
50,2232
50,3846
50,5114
50,5260
50,10963
50,13753
50,48291
50,65998
50,166516
1334,59
1334,601
1334,774
1334,1214
1334,2903
1334,3530
1334,3691
1334,3948
1334,5004
1334,6806
1334,11934
1334,13976
1334,14150
1334,14316
1334,14638
1334,30683
1334,71354
1334,2076753
9720,72818
2607,28
2607,59
2607,939
2607,1186
2607,2523
2607,2957
2607,3730
2607,5114
2607,6184
2607,6391
2607,6636
2607,6674
2607,8384
2607,9938
2607,10963
2607,14324
2607,14616
2607,30683
2607,51483
2607,65398
2607,602282
8123,1742
8123,2523
8123,2607
8123,3652
8123,6302
8123,6636
8123,6674
8123,7221
8123,9938
8123,18032
8123,29560
8123,45674
8123,65398
8123,272280
3530,61
3530,601
3530,1334
3530,1566
3530,2903
3530,4844
3530,10271
3530,11151
3530,14638
3530,41555
3530,79262
3530,2076753
28,50
28,59
28,163
28,939
28,1499
28,3190
28,3846
28,5076
28,8384
28,22037
28,29560
10963,939
10963,1186
10963,2607
10963,2803
10963,2957
10963,3652
10963,3846
10963,5114
10963,6184
10963,6391
10963,7221
10963,8123
10963,8384
10963,9938
10963,14324
10963,18032
10963,20258
10963,20304
10963,22814
10963,30683
10963,45674
10963,48291
10963,638704
5706,692
5706,2053
5706,2607
5706,5114
3070,59
3070,466
3070,1855
3070,2697
3070,2838
3070,2849
3070,3190
3070,4797
3070,5114
3070,5761
3070,13250
3070,20787
3070,36413
3070,51523
3070,105718
3070,430006
1619,8324
1619,11775
1619,11934
1619,38323
163,59
163,939
163,3613
163,4957
163,8384
163,9938
163,14775
163,29560
466,59
466,3730
466,4914
466,5114
466,5726
466,5761
466,6896
466,10379
466,10404
2000,692
2000,12752
2000,335544
2475,2865
2475,14638
2475,15368
2475,173441
2475,874379
2475,2076753
4914,59
4914,100
4914,1435
4914,2957
4914,3347
4914,5260
4914,5778
4914,10700
4914,13194
4914,14900
4914,20244
4914,22227
4914,74382
1214,59
1214,70
1214,1131
1214,1334
1214,2098
1214,2475
1214,2903
1214,3853
1214,4653
1214,8544
1214,9785
1214,14638
1214,30683
1214,125284
1214,430006
1214,1248928
1214,2076753
8273,774
8273,3730
8273,5114
8273,8384
8273,15894
8273,638704
2957,100
2957,466
2957,1334
2957,1693
2957,1815
2957,3190
2957,3205
2957,3347
2957,3730
2957,4403
2957,4957
2957,5114
2957,6184
2957,6391
2957,7079
2957,7160
2957,7918
2957,8324
2957,8384
2957,10156
2957,10200
2957,12163
2957,14316
2957,14702
2957,15046
2957,15894
2957,20258
2957,22814
2957,45674
2957,104325
2957,105718
2957,458987
2957,1248928
2957,1557369
939,1417
939,2607
939,2957
939,3190
939,4957
939,5114
939,5706
939,6391
939,7160
939,8384
939,9274
939,29560
939,430006
5114,59
5114,466
5114,692
5114,738
5114,2838
5114,2957
5114,3730
5114,3948
5114,4790
5114,6184
5114,6391
5114,6652
5114,7918
5114,8384
5114,14324
5114,20258
5114,23190
5114,30683
5114,48291
5114,55745
5114,430006
5114,638704
3652,1742
3652,5114
3652,6302
3652,20258
3652,20304
3652,125284
3652,638704
601,1131
601,1334
601,1566
601,2645
601,2903
601,2913
601,4653
601,4844
601,8704
601,9785
601,13539
601,13976
601,15702
601,123635
601,430006
601,1248928
601,2230740
2803,28
2803,939
2803,3190
2803,5761
2803,6302
2803,7221
2803,8123
2803,18032
2803,26996
2803,29560
2803,45674
2803,272280
59,601
59,939
59,1131
59,1619
59,2913
59,3070
59,3691
59,3948
59,4790
59,5114
59,5761
59,11934
59,14638
59,105718
59,470957
59,1407145
82,606
82,692
82,6346
82,9202
82,13250
82,19778
2903,2970
2903,15462
2903,1311075
1790,3247
1790,5833
1790,55745
100,28
100,29
100,939
100,1288
100,1815
100,2803
100,2957
100,3190
100,4403
100,4914
100,4957
100,5114
100,6792
100,7079
100,7160
100,7221
100,8324
100,10156
100,10447
100,12163
100,13194
100,14702
100,15046
100,20244
100,20304
100,22814
100,26996
100,45674
100,58974
5004,601
5004,1131
5004,1334
5004,2913
5004,4844
5004,5200
5004,9785
5004,13539
5004,14638
5004,15702
5004,2230740
9785,1131
9785,1214
9785,1619
9785,4844
9785,6806
9785,14638
9785,15702
9785,79179
9785,155590
9785,850626
13250,59
13250,1078
13250,1855
13250,2838
13250,5761
13250,51523
13250,105718
1435,82
1435,100
1435,56304
1499,1288
1499,1614
1499,2732
1499,5761
1499,8384
1499,22037
1078,4181
1078,13250
9938,59
9938,100
9938,939
9938,1417
9938,1629
9938,1815
9938,2053
9938,2523
9938,2758
9938,2957
9938,3190
9938,3730
9938,4403
9938,4618
9938,5114
9938,5706
9938,5996
9938,6039
9938,6184
9938,6391
9938,6636
9938,6674
9938,6965
9938,7221
9938,7411
9938,8384
9938,10355
9938,11474
9938,12163
9938,12565
9938,13601
9938,14324
9938,15046
9938,18086
9938,22037
9938,23540
9938,27766
9938,29560
9938,30683
9938,65398
9938,458987
9938,907794
1111,2310
6391,466
6391,1417
6391,1512
6391,2957
6391,3205
6391,6184
6391,6792
6391,7160
6391,7221
6391,7918
6391,8273
6391,8384
6391,9938
6391,12163
6391,15894
6391,18032
6391,20258
6391,30683
6391,1557369
2758,939
2758,1529
2758,27995
2758,37304
6302,1186
6302,1742
6302,10963
6302,272280
692,939
692,1790
692,2957
692,3244
692,5114
692,12452
692,12752
692,48291
692,55745
606,3070
606,17178
9576,6814
9576,8031
9576,30750
9576,1015843
948,95
948,20868
948,541492
18032,466
18032,774
18032,1563
18032,1854
18032,3652
18032,3730
18032,5114
18032,6184
18032,6792
18032,7160
18032,7221
18032,8273
18032,9274
18032,20258
18032,638704
11984,1078
11984,4181
11984,5758
1417,1563
1417,1854
1417,4790
1417,6674
1417,6792
1417,7160
1417,7221
1417,8273
1417,9274
1417,18032
1417,20304
1281,1742
1281,3652
1281,6302
4957,1414
4957,1815
4957,2957
4957,4403
4957,5114
4957,6184
4957,7079
4957,7160
4957,7221
4957,8324
4957,8348
4957,12163
4957,22037
4957,430006
1186,28
1186,163
1186,2803
1186,2957
1186,3205
1186,3652
1186,3730
1186,3846
1186,5114
1186,5761
1186,6391
1186,8273
1186,8384
1186,8846
1186,9938
1186,15894
1186,18032
1186,29560
1186,30683
1186,638704
1186,1557369
6636,1815
6636,2523
6636,4403
6636,4618
6636,4957
6636,5996
6636,6039
6636,6674
6636,6965
6636,7411
6636,8348
6636,10355
6636,12163
6636,12565
6636,13601
6636,15046
6636,18086
6636,65398
1034,2926
1034,31240
1855,5114
1855,8153
1855,11984
1855,24454
1855,34010
6519,2995
6519,6636
6519,65398
2523,100
2523,1288
2523,1614
2523,1815
2523,2957
2523,4403
2523,4618
2523,4957
2523,5114
2523,5761
2523,5996
2523,6039
2523,6184
2523,6636
2523,6674
2523,6792
2523,6965
2523,7160
2523,7221
2523,7411
2523,7954
2523,8348
2523,9274
2523,10062
2523,10156
2523,10355
2523,12163
2523,12565
2523,13601
2523,14702
2523,15046
2523,18086
2523,22814
2523,45674
4403,1414
4403,4957
4403,5114
4403,8324
4403,8348
4403,22037
12163,1414
12163,4403
12163,4618
12163,4957
12163,5114
12163,6039
12163,6965
12163,7160
12163,7411
12163,8324
12163,8348
12163,8846
12163,12565
12163,15046
12163,22037
12163,27766
12163,458987
638704,466
638704,3730
638704,4790
638704,20258
5076,59
5076,1186
5076,3846
5076,5761
1248928,1334
1248928,1566
1248928,11197
1248928,13976
1248928,125284
1248928,430006
65398,100
65398,1288
65398,1614
65398,1815
65398,2957
65398,4403
65398,4618
65398,4957
65398,5114
65398,5761
65398,5996
65398,6039
65398,6184
65398,6674
65398,6792
65398,6965
65398,7160
65398,7221
65398,7411
65398,7954
65398,8348
65398,9274
65398,10062
65398,10156
65398,10355
65398,12163
65398,12565
65398,13601
65398,14702
65398,15046
65398,18086
65398,22814
65398,45674
35,1186
5761,82
5761,1288
5761,1614
5761,2838
5761,3730
5761,6346
5761,7079
5761,8384
5761,9938
5761,11984
5761,13250
5761,30683
5761,105718
5761,430006
2982,100
2982,900
2982,5114
2982,5706
2982,5761
2982,13638
3846,28
3846,100
3846,163
3846,939
3846,2232
3846,2803
3846,5761
3846,9938
3846,26996
3846,29560
3846,65998
3846,166516
10193,2903
10193,2970
10193,15462
10193,15779
10193,1015843
10193,2076753
2732,1414
254,11549
6999,1790
17211,7051
6814,8031
6814,30750
6814,1015843
131694,2310
131694,66051
356,404303
7221,774
7221,1288
7221,1563
7221,1815
7221,1854
7221,2957
7221,4403
7221,4957
7221,5114
7221,6184
7221,6674
7221,6792
7221,7079
7221,7160
7221,8273
7221,8324
7221,8846
7221,9274
7221,10156
7221,10355
7221,12163
7221,14702
7221,15046
7221,22814
7221,29560
7221,45674
6965,4403
6965,4618
6965,4957
6965,7411
6965,8348
6965,15046
6965,22037
6674,100
6674,1288
6674,1815
6674,2957
6674,4403
6674,4618
6674,4957
6674,5114
6674,5996
6674,6039
6674,6792
6674,6965
6674,7079
6674,7160
6674,7221
6674,7411
6674,8348
6674,8846
6674,9274
6674,10156
6674,10355
6674,12163
6674,12565
6674,13601
6674,14702
6674,15046
6674,18086
6674,22814
6674,45674
4618,4403
4618,4957
4618,8348
4618,22037
18086,939
18086,4403
18086,4618
18086,4957
18086,6039
18086,6965
18086,7411
18086,8348
18086,12565
18086,15046
18086,22037
5996,100
5996,1288
5996,1563
5996,1614
5996,1815
5996,1854
5996,2957
5996,4403
5996,4618
5996,4957
5996,5114
5996,6039
5996,6184
5996,6674
5996,6792
5996,6965
5996,7079
5996,7160
5996,7221
5996,7411
5996,8348
5996,8846
5996,9274
5996,10156
5996,10355
5996,12163
5996,12565
5996,13601
5996,14702
5996,15046
5996,18086
5996,22037
5996,22814
5996,45674
15046,1414
15046,1815
15046,4403
15046,4618
15046,4957
15046,5114
15046,7079
15046,7160
15046,8324
15046,8348
15046,10156
15046,12163
15046,14702
15046,22037
15046,22814
15046,45674
6806,70
6806,1131
6806,1214
6806,2903
6806,9785
6806,14638
12565,1499
12565,1629
12565,2053
12565,4403
12565,4618
12565,4957
12565,5706
12565,6039
12565,6965
12565,7411
12565,8348
12565,9938
12565,15046
12565,22037
8348,939
8348,22037
19778,82
19778,606
19778,5114
19778,6331
19778,8887
19778,16401
19778,179017
1529,774
1529,37304
10361,1034
10361,2926
10361,31240
7954,100
7954,1288
7954,1614
7954,1815
7954,2957
7954,4403
7954,4957
7954,5114
7954,5996
7954,6674
7954,6792
7954,7079
7954,7160
7954,7221
7954,9274
7954,10062
7954,10156
7954,12163
7954,14702
7954,15046
7954,22814
7954,45674
25485,692
4790,100
4790,466
4790,2607
4790,3730
4790,14616
4790,51483
4790,602282
9547,163760
6792,774
6792,1288
6792,1563
6792,1815
6792,1854
6792,2957
6792,4403
6792,4957
6792,5114
6792,6184
6792,6674
6792,7079
6792,7160
6792,7221
6792,8273
6792,8324
6792,8846
6792,9274
6792,10156
6792,10355
6792,12163
6792,14702
6792,15046
6792,22814
6792,45674
15894,2803
15894,3205
15894,6896
15894,9938
15894,12163
15894,458987
15894,1557369
6251,1995
6251,6089
6251,7096
6251,14505
6251,18536
9585,19778
6346,9202
6346,13250
6346,22227
19684,394287
2019,5731
2019,18753
15779,2903
15779,2970
15779,15462
3323,30750
3323,1015843
1995,1059
1995,3691
1995,6089
1995,6251
1995,7096
1995,14505
1995,18536
4181,59
4181,466
4181,1078
4181,1855
4181,2849
4181,8384
4181,13250
7589,2838
1815,1414
1815,2957
1815,4403
1815,4618
1815,4957
1815,5114
1815,5996
1815,6039
1815,6965
1815,7079
1815,7160
1815,7411
1815,8324
1815,8348
1815,10355
1815,12163
1815,12565
1815,13601
1815,15046
1815,18086
1815,22037
3048,6814
3048,8031
3048,9576
3048,497949
3048,1015843
6184,100
6184,774
6184,1288
6184,1614
6184,1815
6184,2803
6184,2957
6184,3846
6184,4403
6184,4957
6184,5114
6184,5761
6184,5996
6184,6674
6184,6792
6184,7079
6184,7160
6184,7221
6184,7918
6184,7954
6184,8273
6184,8846
6184,9274
6184,10062
6184,10156
6184,12163
6184,14702
6184,15046
6184,15894
6184,22814
6184,26996
6184,45674
1059,1995
1059,6089
1059,6251
1059,7096
1059,7125
1059,14505
1059,18536
6039,1499
6039,1629
6039,2053
6039,4403
6039,4618
6039,4957
6039,5706
6039,6965
6039,7411
6039,8348
6039,9938
6039,12565
6039,15046
6039,22037
7411,4403
7411,4618
7411,4957
7411,8348
7411,15046
7411,22037
974910,14386
8766,12833
8846,458987
1411,6652
1411,26337
13601,1854
13601,4403
13601,4618
13601,4957
13601,5996
13601,6039
13601,6792
13601,6965
13601,7221
13601,7411
13601,8348
13601,8846
13601,10355
13601,12163
13601,12565
13601,15046
13601,22037
14702,1414
14702,1815
14702,4403
14702,4957
14702,5114
14702,7079
14702,7160
14702,8324
14702,12163
14702,22814
14702,45674
7481,754
7481,13062
7481,13988
7481,1264146
7096,1995
7096,3691
7096,6089
7096,6251
7096,7125
7096,8538
7096,14505
1854,774
1854,1563
1854,6184
1854,6674
1854,8273
1854,8846
1854,9274
1854,15894
5758,1078
51523,495
51523,2758
51523,2849
51523,10447
51523,11984
14316,1158
14316,1334
6089,1995
6089,3691
6089,6251
6089,7096
6089,7125
6089,8538
6089,14505
8031,682
8031,1079
8031,8081
8031,8944
8031,1015843
10447,100
7647,2838
10156,1414
10156,1815
10156,4403
10156,4957
10156,5114
10156,7079
10156,7160
10156,8324
10156,12163
10156,14702
10156,22814
10156,45674
4114,23613
1512,4114
1512,23613
16401,1435
16401,1855
16401,6331
16401,8887
16401,17178
16401,179017
10355,1563
10355,1854
10355,4403
10355,4618
10355,4957
10355,5996
10355,6039
10355,6184
10355,6674
10355,6965
10355,7411
10355,8348
10355,8846
10355,12163
10355,12565
10355,13601
10355,15046
10355,18086
10355,22037
1079,8081
9274,100
9274,774
9274,1288
9274,1815
9274,2957
9274,4403
9274,4957
9274,5114
9274,6184
9274,6792
9274,7079
9274,7160
9274,7221
9274,8273
9274,8324
9274,10156
9274,12163
9274,14702
9274,15046
9274,15894
9274,22814
9274,45674
110420,2475
754,13062
754,13988
754,1264146
10026,2475
14324,163
14324,2957
14324,6184
14324,6391
14324,7918
14324,8384
14324,13194
14324,30683
8887,6251
8887,21663
14273,27639
8153,495
8153,1855
8153,51523
6305,2607
27008,41555
20787,105718
14505,1995
14505,3691
14505,6089
14505,6251
14505,7096
14505,7125
4844,9785
4844,13976
4844,15702
4844,79179
4844,123635
4844,850626
4844,2230740
8571,31559
335544,692
335544,2000
335544,12752
3730,100
3730,466
3730,6896
3730,8273
3730,20258
2995,6636
2995,65398
497949,1079
497949,6814
497949,8031
497949,9576
497949,1015843
1566,2903
1566,9785
5644,1281
5644,3730
5644,5076
5644,8123
874379,2865
1414,1499
1414,1629
1414,6039
1414,6391
1414,8694
1414,9938
1414,12565
6344,12330
7918,28
7918,100
7918,939
7918,2803
7918,3846
7918,5761
7918,26996
13064,6806
1563,774
1563,6184
1563,6674
1563,8273
1563,8846
1563,9274
1563,15894
7125,1995
7125,6089
7125,6251
7125,7096
7125,8201
7125,14505
7125,18536
3205,1417
3205,3190
3205,6896
3205,9938
3205,11474
3205,12163
3205,13638
3205,22037
3205,23540
3205,27766
3205,458987
13753,22227
13753,51523
1264146,754
1264146,13988
1131,601
1131,8544
1131,9785
1131,13976
1131,155590
1131,2230740
3247,5833
13062,754
13062,7481
13062,13988
13062,1264146
2697,61
2697,100
2697,1855
2697,3190
2697,5114
2697,10200
20258,466
20258,4790
20258,5114
20258,6896
20258,638704
10508,7221
10508,30683
1937820,4825
22227,59
22227,51523
22227,52990
22227,59485
2970,601
2970,2767
2970,1015843
2970,1252414
2970,1311075
18568,2019
173441,162
173441,15368
8495,7411
1015843,2767
1015843,30750
2645,1248928
8631,9547
13976,1334
13976,4844
13976,123635
67854,1477709
61,100
6896,2523
6896,10963
6896,18032
6896,20304
6896,22037
6896,65398
682,8081
682,8944
682,372678
15220,2607
15220,24401
162,5731
10536,900
10536,3980
10536,12452
10536,13638
602282,1529
602282,2758
602282,8273
602282,37304
2053,939
2053,1123
2053,2732
2053,2758
2053,8384
2053,14324
2053,20998
702,93217
111631,2767
111631,2970
111631,9671
111631,42958
111631,654202
111631,1252414
111631,1311075
111631,2089879
19951,2995
19951,6519
19951,6636
