774,1186
774,3730
774,5260
774,6694
774,14316
774,15894
774,18625
774,25485
2838,692
2838,1693
2838,3330
2838,6652
2838,7221
2838,7589
2838,11298
2838,14324
2838,21663
2838,105718
895,4014
895,15368
3190,692
3190,3730
3190,3846
3190,6896
3190,7304
3190,7885
3190,8273
3190,9366
3190,9938
3190,10963
3190,15894
3190,20998
3190,22037
3190,24454
3190,25485
3190,50523
3190,59485
3190,430006
3190,602282
14638,61
14638,601
14638,1131
14638,1214
14638,1334
14638,1566
14638,2098
14638,2475
14638,2903
14638,4844
14638,8143
14638,9785
14638,10193
14638,10271
14638,11151
14638,13125
14638,18578
14638,30683
14638,41555
14638,470957
14638,2076753
14638,2230740
50,95
50,774
50,2697
50,2732
50,3730
50,3846
50,4790
50,5114
50,10963
50,13753
50,14316
50,15220
50,21663
50,48291
50,65398
50,65998
50,878653
50,1606734
50,2327707
1334,59
1334,95
1334,601
1334,1131
1334,1214
1334,1619
1334,2903
1334,3530
1334,3691
1334,5004
1334,6806
1334,11151
1334,11934
1334,14150
1334,14316
1334,14638
1334,30683
1334,1181236
1334,1557201
2607,28
2607,35
2607,692
2607,939
2607,1186
2607,1499
2607,2838
2607,2957
2607,3652
2607,3730
2607,3846
2607,4807
2607,5114
2607,5706
2607,5761
2607,6391
2607,6636
2607,6743
2607,7221
2607,7954
2607,8273
2607,8384
2607,9938
2607,10156
2607,10963
2607,11298
2607,14324
2607,20244
2607,21663
2607,21769
2607,30683
8123,28
8123,50
8123,1186
8123,1385
8123,1872
8123,2523
8123,2607
8123,2957
8123,3652
8123,3730
8123,4403
8123,4618
8123,4957
8123,5114
8123,5761
8123,6302
8123,6636
8123,6674
8123,6792
8123,6965
8123,7221
8123,7483
8123,8273
8123,8348
8123,9938
8123,10355
8123,10444
8123,10963
8123,12163
8123,12565
8123,15046
8123,15220
8123,15894
8123,16947
8123,18086
8123,20458
8123,29560
8123,38288
8123,65398
3530,601
3530,1334
3530,1566
3530,2903
3530,4844
3530,10271
3530,11151
3530,11775
3530,14638
3530,41555
3530,1181236
3530,2076753
28,59
28,163
28,939
28,1186
28,1385
28,1563
28,1712
28,1815
28,1872
28,2957
28,3190
28,3652
28,3846
28,4957
28,5076
28,5114
28,5761
28,6039
28,6184
28,6519
28,6636
28,6674
28,7221
28,7483
28,8273
28,8433
28,8588
28,9274
28,9912
28,10444
28,10963
28,12163
28,13601
28,14702
28,15046
28,16947
28,18086
28,20458
28,30683
28,65398
10963,28
10963,939
10963,1186
10963,1385
10963,1435
10963,1872
10963,2838
10963,2957
10963,3652
10963,3730
10963,3846
10963,5114
10963,5761
10963,6391
10963,6674
10963,7221
10963,7483
10963,8123
10963,8273
10963,8384
10963,9938
10963,10156
10963,11438
10963,14324
10963,16947
10963,18032
10963,20258
10963,20304
10963,20458
10963,22814
10963,24401
10963,25485
10963,29560
10963,30683
10963,38288
10963,48291
10963,602282
10963,638704
5706,692
5706,1815
5706,2523
5706,4403
5706,5114
5706,6674
5706,6965
5706,7954
5706,8348
5706,8588
5706,11298
5706,11474
5706,12163
5706,12565
5706,14324
5706,19951
5706,21663
5706,65398
3070,466
3070,606
3070,2697
3070,2838
3070,3190
3070,5114
3070,5761
3070,6652
3070,13250
3070,13409
3070,14900
