774,59
774,606
774,2781
774,7885
774,17933
774,18625
2838,59
2838,1855
2838,4181
2838,5114
2838,9202
2838,13250
2838,20298
2838,21579
2838,22248
2838,31743
2838,33660
2838,39218
2838,52494
2838,56478
2838,76696
2838,141741
2838,148201
2838,152542
2838,152708
2838,155787
2838,1182470
895,6806
895,59158
895,69128
3190,5758
3190,24454
3190,34010
14638,601
14638,880
14638,1214
14638,1566
14638,2903
14638,2913
14638,2970
14638,3530
14638,8143
14638,9785
14638,11151
14638,11633
14638,30683
14638,41555
14638,62025
14638,123635
14638,155590
14638,470957
14638,1181236
14638,1343001
50,28
50,59
50,939
50,1499
50,2957
50,4403
50,4957
50,5706
50,6202
50,6519
50,6636
50,7411
50,17006
50,19951
50,21563
50,27008
50,30683
50,168490
1334,59
1334,1214
1334,1566
1334,3530
1334,5004
1334,9785
1334,11151
1334,11633
1334,13064
1334,14008
1334,14150
1334,14638
1334,18578
1334,20244
1334,30683
1334,34295
1334,59485
1334,470957
1334,1181236
1334,1248928
2607,939
2607,1186
2607,2523
2607,2982
2607,3652
2607,5114
2607,10444
2607,18086
2607,65398
8123,28
8123,939
8123,2523
8123,3652
8123,4957
8123,6302
8123,7221
8123,10156
8123,12163
8123,18086
8123,21563
8123,65398
8123,1557201
3530,61
3530,774
3530,1566
3530,2903
3530,4745
3530,10271
3530,11151
3530,11697
3530,14638
3530,56304
3530,1181236
28,939
28,1186
28,1656
28,2957
28,4403
28,4957
28,5706
28,6202
28,6519
28,6636
28,6896
28,7221
28,7411
28,8273
28,10508
28,10963
28,19951
28,21563
28,1557201
10963,28
10963,50
10963,59
10963,939
10963,1656
10963,4403
10963,5114
10963,5706
10963,6202
10963,6519
10963,7411
10963,7483
10963,8273
10963,8384
10963,10444
10963,14324
10963,15253
10963,19951
10963,20458
10963,638704
5706,4957
5706,6202
5706,6519
5706,6636
5706,7411
5706,10156
5706,14324
5706,19951
5706,21563
3070,59
3070,1855
3070,2838
3070,4181
3070,5114
3070,5761
3070,6652
3070,9585
3070,13250
3070,31743
3070,974910
3070,1343001
1619,880
1619,2882
466,5761
466,10963
466,12330
466,27008
2000,1411
2000,12137
2000,28465
2475,2310
4914,59
4914,206
4914,2957
4914,22322
4914,37547
4914,54453
1214,61
1214,601
1214,692
1214,1566
1214,1619
1214,2903
1214,2970
1214,9785
1214,11633
1214,13771
1214,14638
1214,29170
1214,34295
1214,1181236
1214,1248928
8273,2957
8273,4957
8273,5114
8273,5706
8273,6202
8273,6519
8273,6636
8273,7411
8273,8384
8273,14324
8273,19951
8273,21563
2957,1619
2957,5114
2957,5706
2957,7759
2957,9785
2957,10156
2957,21563
939,28
939,59
939,2607
939,2838
939,2957
939,4403
939,4957
939,5114
939,5706
939,6202
939,6519
939,6636
939,7411
939,10444
939,10508
939,19951
939,21563
939,22814
939,25587
5114,692
5114,3190
5114,4181
5114,8153
5114,8384
5114,10444
5114,18565
5114,30683
5114,1343001
601,4844
601,5200
601,9785
601,13976
601,850626
2803,28
2803,50
2803,59
2803,939
2803,1186
2803,2957
2803,4403
2803,4957
2803,5114
2803,5706
2803,5761
2803,6202
2803,6519
2803,7221
2803,7411
2803,8123
2803,8273
2803,8384
2803,10156
2803,10963
2803,19951
2803,21563
2803,1557201
59,28
59,50
59,601
59,939
59,1214
59,1334
59,1566
59,2838
59,2957
59,4181
59,5004
59,5706
59,5761
59,8273
59,11151
59,11775
59,13250
59,14638
59,21563
59,1181236
82,1435
82,1855
82,1995
82,6346
82,13250
82,179017
2903,1566
2903,15779
2903,193860
2903,654202
2903,984376
2903,1015843
2903,1252414
2903,1311802
2903,2920971
100,738
100,4914
100,6743
100,10169
100,10447
100,13194
100,20244
5004,601
5004,1131
5004,1334
5004,4844
5004,5200
5004,9785
5004,14638
5004,18578
5004,1248928
9785,1214
9785,4844
9785,11618
9785,13976
9785,14638
9785,29170
9785,34295
9785,79179
9785,123635
9785,155590
9785,850626
13250,59
13250,2838
13250,3070
13250,4181
13250,5114
13250,6652
13250,9585
1435,116
1435,10434
1435,2132352
1499,3652
1499,4653
9938,59
9938,100
9938,1186
9938,2607
9938,5761
9938,6184
9938,7221
9938,8384
9938,12964
9938,13675
9938,65398
1111,2310
1111,20140
1111,41790
6391,1512
6391,4114
6391,23613
6391,453570
6121,2882
6121,5260
6121,6788
12330,6344
6302,2523
6302,12163
6302,18086
6302,65398
6302,2132352
692,59
692,895
692,2512
692,2838
692,3160
692,3190
692,5114
692,5706
692,9585
692,14386
692,18565
692,30683
692,59158
606,2697
606,174871
606,179017
948,182
948,69128
948,541492
948,2132352
18032,2957
18032,2982
18032,10156
11984,5758
1796,22516
1281,2523
1281,3652
1281,6302
1281,12163
1281,18086
1281,65398
4825,95
4825,7597
4957,692
4957,1123
4957,1186
4957,2607
4957,5761
4957,6184
4957,6636
4957,6896
4957,7221
4957,8384
4957,9938
4957,14324
4957,21563
4957,65398
4957,1557201
1656,25587
1186,28
1186,50
1186,59
1186,939
1186,1563
1186,2803
1186,2957
1186,3652
1186,4957
1186,5114
1186,5706
1186,8273
1186,10444
1186,10963
1186,21563
6636,692
